approvedSymbol	ID	targetId	maxPhaseChEMBL	geneticScore	UMAP 1	UMAP 2	UMAP 3	cluster
SLC34A2	R-HSA-425407,R-HSA-1643685,R-HSA-5619102,R-HSA-5619115	ENSG00000157765		0.4559480982087158	12.412502	1.0625639	-0.70428014	3
ARID1B	R-HSA-3247509,R-HSA-4839726,R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-9730414,R-HSA-9856651,R-HSA-3214858,R-HSA-212165,R-HSA-8939243,R-HSA-8878171	ENSG00000049618		0.4559480982087158	15.374134	3.3356497	3.3882594	3
ETV6	R-HSA-9682385,R-HSA-1643685,R-HSA-9671555,R-HSA-9703465,R-HSA-5663202	ENSG00000139083		0.607930797611621	6.9275165	6.2120295	1.6126208	3
KAT6B	R-HSA-3247509,R-HSA-4839726	ENSG00000156650		0.3039653988058105	15.158587	5.163214	5.863897	-1
PREX2	R-HSA-1257604,R-HSA-9006925,R-HSA-162582,R-HSA-6807070	ENSG00000046889		0.4559480982087158	12.895835	7.2427278	-0.51462066	-1
CDH11	R-HSA-421270,R-HSA-418990,R-HSA-9759476,R-HSA-446728,R-HSA-1500931	ENSG00000140937		0.4559480982087158	13.064718	3.8315089	4.172717	3
DCTN1	R-HSA-8953897,R-HSA-1643685,R-HSA-69278,R-HSA-2262752,R-HSA-5663202,R-HSA-1640170,R-HSA-446203,R-HSA-1280218,R-HSA-597592,R-HSA-6811442,R-HSA-5620912	ENSG00000204843		0.3039653988058105	12.059699	3.8142245	1.1529067	3
MAP3K1	R-HSA-2454202,R-HSA-166016,R-HSA-168898,R-HSA-166058,R-HSA-181438,R-HSA-168179,R-HSA-168188	ENSG00000095015		0.3039653988058105	10.710094	4.9070168	-0.77217305	3
CYP2C8	R-HSA-1430728	ENSG00000138115		0.15198269940290526	15.78305	20.730774	6.7883754	0
DEK	R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-8864260,R-HSA-9616222,R-HSA-212165	ENSG00000124795		0.3039653988058105	15.809891	2.598111	2.3143485	3
FNBP1	R-HSA-9013406,R-HSA-162582	ENSG00000187239		0.15198269940290526	13.684859	7.378195	0.20268959	3
SDHA	R-HSA-611105,R-HSA-1428517,R-HSA-1430728,R-HSA-71403	ENSG00000073578		0.3039653988058105	14.401647	21.210226	7.0706444	0
SGK1	R-HSA-73857,R-HSA-212436,R-HSA-3700989,R-HSA-74160,R-HSA-1257604,R-HSA-5633007,R-HSA-9006925,R-HSA-162582,R-HSA-9006934,R-HSA-6806003,R-HSA-6804757	ENSG00000118515		0.3039653988058105	15.442401	3.6335797	0.39108306	3
AKAP9	R-HSA-1643685,R-HSA-69278,R-HSA-5663202,R-HSA-1640170,R-HSA-5620912	ENSG00000127914		0.3039653988058105	10.753113	3.8578422	1.5234234	3
EP300	R-HSA-3247509,R-HSA-4839726,R-HSA-73857,R-HSA-9006931,R-HSA-212436,R-HSA-3700989,R-HSA-74160,R-HSA-1266738,R-HSA-8939211,R-HSA-9013508,R-HSA-8878159,R-HSA-9012852,R-HSA-195721,R-HSA-8951936,R-HSA-9755511,R-HSA-9018519,R-HSA-5688426,R-HSA-5633007,R-HSA-1430728,R-HSA-8953897,R-HSA-5619507,R-HSA-5617472,R-HSA-1643685,R-HSA-9730414,R-HSA-201681,R-HSA-201722,R-HSA-9856649,R-HSA-9711123,R-HSA-69278,R-HSA-162582,R-HSA-2262752,R-HSA-9759194,R-HSA-2173796,R-HSA-5621575,R-HSA-9692914,R-HSA-5663202,R-HSA-1640170,R-HSA-9758941,R-HSA-2990846,R-HSA-3108232,R-HSA-9933387,R-HSA-8864260,R-HSA-157118,R-HSA-6804758,R-HSA-9843745,R-HSA-8936459,R-HSA-9013694,R-HSA-9616222,R-HSA-9006936,R-HSA-9824446,R-HSA-9006934,R-HSA-1834949,R-HSA-597592,R-HSA-8941858,R-HSA-2122947,R-HSA-9013695,R-HSA-9793380,R-HSA-9818749,R-HSA-212165,R-HSA-5621481,R-HSA-8939243,R-HSA-9839394,R-HSA-3899300,R-HSA-8878171	ENSG00000100393		0.4559480982087158	13.894235	4.249447	0.8277878	3
EZR	R-HSA-1266738,R-HSA-9675108	ENSG00000092820		0.15198269940290526	1.5684427	-1.1776843	-9.142862	2
STAT3	R-HSA-1266738,R-HSA-2559582,R-HSA-452723,R-HSA-2559583,R-HSA-8953897,R-HSA-1643685,R-HSA-9671555,R-HSA-109606,R-HSA-9711123,R-HSA-162582,R-HSA-2262752,R-HSA-1226099,R-HSA-6806834,R-HSA-186763,R-HSA-5663202,R-HSA-9673770,R-HSA-9673767,R-HSA-5655302,R-HSA-186797,R-HSA-449147,R-HSA-5357801,R-HSA-1839124,R-HSA-109581,R-HSA-8854691,R-HSA-6783783,R-HSA-9616222,R-HSA-8848021,R-HSA-9006927,R-HSA-9006934,R-HSA-9705462	ENSG00000168610		0.3039653988058105	11.438457	5.9078016	0.7729561	3
MYH11	R-HSA-1266738,R-HSA-400685,R-HSA-162582,R-HSA-416572,R-HSA-9675108	ENSG00000133392		0.3039653988058105	14.679268	4.998185	2.4138403	3
CCND3	R-HSA-5683057,R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-8934593,R-HSA-1643685,R-HSA-5687128,R-HSA-69278,R-HSA-162582,R-HSA-453279,R-HSA-1640170,R-HSA-69236,R-HSA-69231,R-HSA-9659787,R-HSA-9661069,R-HSA-9843745,R-HSA-9687139,R-HSA-9675126,R-HSA-8878171	ENSG00000112576		0.4559480982087158	12.591563	3.518686	1.1283942	3
KIT	R-HSA-5683057,R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-1257604,R-HSA-5684996,R-HSA-2219528,R-HSA-5673001,R-HSA-9006925,R-HSA-1643685,R-HSA-9730414,R-HSA-9856649,R-HSA-162582,R-HSA-5663202,R-HSA-8864260,R-HSA-199418,R-HSA-2219530,R-HSA-9006934,R-HSA-6811558	ENSG00000157404	1.0	0.4559480982087158	13.367067	5.598799	-0.36140046	3
LYN	R-HSA-109582,R-HSA-1266738,R-HSA-2454202,R-HSA-1643685,R-HSA-69278,R-HSA-162582,R-HSA-453279,R-HSA-5621575,R-HSA-5663202,R-HSA-1640170,R-HSA-2871837,R-HSA-69236,R-HSA-69231,R-HSA-983705,R-HSA-449147,R-HSA-1280218,R-HSA-9006934,R-HSA-9675108,R-HSA-5621481,R-HSA-9705462,R-HSA-202733	ENSG00000254087		0.3039653988058105	11.519107	4.079707	0.093509	3
PRKD1	R-HSA-1430728	ENSG00000184304		0.3039653988058105	15.8090725	20.830477	6.6911573	0
MLLT1	R-HSA-73857,R-HSA-75955,R-HSA-112382,R-HSA-674695,R-HSA-74160	ENSG00000130382		0.607930797611621	18.29521	0.43499923	1.6696378	3
ZNF521	R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-8878166,R-HSA-9758941,R-HSA-8941326,R-HSA-8940973	ENSG00000198795		0.4559480982087158	15.997178	2.5237904	1.9857545	3
NBN	R-HSA-73857,R-HSA-212436,R-HSA-3700989,R-HSA-74160,R-HSA-5693537,R-HSA-5693568,R-HSA-2559583,R-HSA-5633007,R-HSA-1474165,R-HSA-8953897,R-HSA-912446,R-HSA-1643685,R-HSA-2262752,R-HSA-9709603,R-HSA-9704331,R-HSA-9701192,R-HSA-9701193,R-HSA-9704646,R-HSA-5693554,R-HSA-1640170,R-HSA-5685942,R-HSA-1500620,R-HSA-69620,R-HSA-5693567,R-HSA-5693538,R-HSA-6804756,R-HSA-2559586,R-HSA-5693532,R-HSA-9709570,R-HSA-9701190,R-HSA-9675136,R-HSA-5693579,R-HSA-5693607,R-HSA-5693616	ENSG00000104320		0.4559480982087158	12.208088	1.4701045	1.2278742	3
ZMYM2	R-HSA-9764265,R-HSA-9764274,R-HSA-421270,R-HSA-418990,R-HSA-9759476,R-HSA-446728,R-HSA-1500931,R-HSA-9682385,R-HSA-1643685,R-HSA-9764560,R-HSA-1226099,R-HSA-9703465,R-HSA-5663202,R-HSA-5655302,R-HSA-1839124	ENSG00000121741		0.3039653988058105	12.40488	3.6529558	2.0392318	3
CPSF2	R-HSA-73857,R-HSA-74160	ENSG00000165934		0.08071678500777721	18.227737	0.5142227	1.9326262	3
BRIP1	R-HSA-73857,R-HSA-212436,R-HSA-3700989,R-HSA-74160,R-HSA-5693537,R-HSA-5693568,R-HSA-5633007,R-HSA-1430728,R-HSA-1643685,R-HSA-9709603,R-HSA-9704331,R-HSA-9701192,R-HSA-9701193,R-HSA-9704646,R-HSA-5693554,R-HSA-1640170,R-HSA-5685942,R-HSA-69620,R-HSA-5693567,R-HSA-5693538,R-HSA-6804756,R-HSA-5693532,R-HSA-9709570,R-HSA-9701190,R-HSA-9675136,R-HSA-5693579,R-HSA-5693607,R-HSA-5693616	ENSG00000136492		0.4559480982087158	12.412898	1.2660513	1.3610904	3
CLIP1	R-HSA-1643685,R-HSA-69278,R-HSA-162582,R-HSA-5663202,R-HSA-1640170,R-HSA-69620	ENSG00000130779		0.3039653988058105	10.823383	3.6112525	1.6484492	3
CUL3	R-HSA-5683057,R-HSA-5684996,R-HSA-195721,R-HSA-9755511,R-HSA-5673001,R-HSA-8953897,R-HSA-1643685,R-HSA-201681,R-HSA-9711123,R-HSA-162582,R-HSA-2262752,R-HSA-5658442,R-HSA-1280218,R-HSA-9824446,R-HSA-597592	ENSG00000036257		0.3039653988058105	12.688254	6.2386885	0.15328261	3
GNAS	R-HSA-109582,R-HSA-9856530,R-HSA-1430728,R-HSA-500792,R-HSA-8953897,R-HSA-1643685,R-HSA-162582,R-HSA-9855142,R-HSA-9860931,R-HSA-418594,R-HSA-422356,R-HSA-418555	ENSG00000087460		0.4559480982087158	12.927123	5.469149	0.47622833	3
ASXL2	R-HSA-5688426,R-HSA-597592	ENSG00000143970		0.3039653988058105	14.530635	3.3234856	-1.218639	-1
CDKN2A	R-HSA-73857,R-HSA-212436,R-HSA-3700989,R-HSA-74160,R-HSA-2559585,R-HSA-1266738,R-HSA-8878159,R-HSA-2559582,R-HSA-8951936,R-HSA-9755511,R-HSA-2559583,R-HSA-5633007,R-HSA-8953897,R-HSA-1643685,R-HSA-9730414,R-HSA-109606,R-HSA-2559580,R-HSA-9711123,R-HSA-69278,R-HSA-2262752,R-HSA-453279,R-HSA-9759194,R-HSA-69541,R-HSA-9856651,R-HSA-1640170,R-HSA-69236,R-HSA-69231,R-HSA-2990846,R-HSA-3108232,R-HSA-8853884,R-HSA-9825892,R-HSA-69620,R-HSA-9734009,R-HSA-69580,R-HSA-69563,R-HSA-69615,R-HSA-5357801,R-HSA-109581,R-HSA-597592,R-HSA-8941858,R-HSA-6806003,R-HSA-6804757,R-HSA-9645723	ENSG00000147889		0.6732675665099065	12.392473	3.0283105	1.4774545	3
GPC5	R-HSA-1430728,R-HSA-1643685,R-HSA-162582,R-HSA-196854,R-HSA-9824446	ENSG00000179399		0.3039653988058105	13.637145	4.369355	-0.8495673	3
NSD2	R-HSA-3247509,R-HSA-4839726,R-HSA-3214841,R-HSA-1640170,R-HSA-69620,R-HSA-5693567,R-HSA-5693538,R-HSA-5693532,R-HSA-5693607	ENSG00000109685		0.4559480982087158	12.103026	2.2730098	2.2546673	3
POU5F1	R-HSA-1266738,R-HSA-452723	ENSG00000204531		0.3039653988058105	16.957434	2.9041955	7.4513445	2
PTK6	R-HSA-8847993,R-HSA-8953897,R-HSA-9711123,R-HSA-69278,R-HSA-162582,R-HSA-2262752,R-HSA-453279,R-HSA-1640170,R-HSA-69236,R-HSA-69231,R-HSA-8848021,R-HSA-9006927,R-HSA-69656,R-HSA-69202,R-HSA-9006934,R-HSA-1227986,R-HSA-69206,R-HSA-8849471	ENSG00000101213		0.4559480982087158	11.416331	3.8918078	1.612405	3
SFPQ	R-HSA-1643685,R-HSA-162582,R-HSA-8848021,R-HSA-9006927	ENSG00000116560		0.3039653988058105	13.140543	6.8514857	-0.4853998	3
YWHAE	R-HSA-73857,R-HSA-212436,R-HSA-3700989,R-HSA-74160,R-HSA-1266738,R-HSA-8953897,R-HSA-1643685,R-HSA-9730414,R-HSA-9856649,R-HSA-109606,R-HSA-69278,R-HSA-162582,R-HSA-2262752,R-HSA-9007101,R-HSA-9692914,R-HSA-1640170,R-HSA-69620,R-HSA-9734009,R-HSA-5357801,R-HSA-109581,R-HSA-9824446,R-HSA-5620912,R-HSA-9645723	ENSG00000108953		0.3039653988058105	12.857865	3.5178452	1.3376547	3
CRLF2	R-HSA-449147	ENSG00000205755,ENSG00000292363		0.4559480982087158	14.382976	9.457121	-4.4668627	-1
IKBKB	R-HSA-2454202,R-HSA-1168372,R-HSA-8953897,R-HSA-1643685,R-HSA-162582,R-HSA-202424,R-HSA-166016,R-HSA-168898,R-HSA-202403,R-HSA-448424,R-HSA-937061,R-HSA-166166,R-HSA-450294,R-HSA-9855142,R-HSA-9860931,R-HSA-2871837,R-HSA-983705,R-HSA-449147,R-HSA-1280218,R-HSA-9824446,R-HSA-1834949,R-HSA-168164,R-HSA-5621481,R-HSA-166058,R-HSA-181438,R-HSA-168179,R-HSA-168188	ENSG00000104365		0.3039653988058105	10.745756	4.5360956	-0.8448208	3
ITK	R-HSA-2454202,R-HSA-202403,R-HSA-1280218	ENSG00000113263		0.3039653988058105	10.576828	3.4687479	-1.653421	3
KMT2A	R-HSA-3247509,R-HSA-8939236,R-HSA-4839726,R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-3214841,R-HSA-8936459,R-HSA-9616222,R-HSA-212165,R-HSA-8878171	ENSG00000118058		0.607930797611621	15.557882	2.9802177	3.0716984	3
ORMDL3	R-HSA-1430728,R-HSA-6798695	ENSG00000172057		0.10170126361561264	11.943057	4.3323965	-0.26023588	3
PTPN13	R-HSA-1483255,R-HSA-1483257,R-HSA-1660499,R-HSA-1430728,R-HSA-162582,R-HSA-449147	ENSG00000163629		0.4559480982087158	14.028852	4.9334116	-0.63939035	3
STAT4	R-HSA-449147,R-HSA-8854691	ENSG00000138378		0.5242151542371754	14.563769	9.19799	-4.2095532	-1
